,Usuario,Tweet
6718,DignaGomezAcos1,"RT @Pampa139: Larreta hace como seis meses que anda por todo el país, el vice de campaña en la provincia de BsAs, el ministro de licencia.…"
6719,austitalex,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6720,LeonardoPinto12,"@salascsilvia Sil, m gustaría q le preguntaran a Larreta porque se pone tan incómodo cuando le preguntan por el Dr. Favaloro"
6721,dannycardoso20,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
6722,claudiogeroni1,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
6723,artobarto82,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6724,irresoluto979,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
6725,_Jairoeze_,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6726,GladysGaona5,"RT @678elprograma: El periodista de C5N contó cómo trabaja la oposición de cara a las elecciones presidenciales. Las ambiciones, los deseos…"
6727,Ignaciorodac,RT @vicentcap: Según Patricia Bullrich Larreta DEBE usar pistolas que no están en el País. Sino es tibio. Compite con Milei dentro de los c…
6728,rodyoperez,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
6729,pabloed87657651,RT @drjorgerachid: SI LOS MAPUCHES SON LOS ENEMIGOS PARA EL TANDEM MACRI/BULRRICH/LARRETA/EX DICTADURAS...ENTONCES YO SOY MAPUCHE....!!!
6730,NegritaCtes,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6731,rolo6004,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6732,pitikiu,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
6733,sabaeluno,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6734,Juanca_Ulibarri,Hermoso el museo Larreta para un desayuno de feriado. https://t.co/nyiUax9iIr
6735,Periqutarecarg1,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6736,pitikiu,"RT @VivianaaFerrari: Por culpa de Larreta, los que están con Larreta y los radicales, JxC perderá las elecciones.Guarden este twit."
6737,Penelop19779749,"RT @PepeGilVidal950: ¿Se acuerdan cuando en 2021, pre PASO, Larreta ninguneo al ex presidente? Ahora está desesperado por su bendición. Deb…"
6738,pitikiu,"RT @PepeGilVidal950: ¿Se acuerdan cuando en 2021, pre PASO, Larreta ninguneo al ex presidente? Ahora está desesperado por su bendición. Deb…"
6739,SmmMaris,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
6740,DignaGomezAcos1,"RT @Tracey13102876: AV. RIVADAVIA (CAPITAL FEDERAL) 9.500 PERSONAS EN SITUACIÓN DE CALLE, HOSPITALES PÚBLICOS SIN ENFERMEROS Y ESCUELAS PÚB…"
6741,The_Dr_Justice,"La encrucijada de Larreta, las obsesiones de Cristina y un sistema de coaliciones que entró en crisis… https://t.co/opwEbheNlc"
6742,anaicaron,"@MalvidoGimenez La verdad me desilusionó Larreta, en quien ponía toda mí confianza. Lo creía un hombre serio y resu… https://t.co/kYVnQox7LL"
6743,MataBilletera,@Alechiara65 @PodestaSergio No va a ser presidente LARRETA
6744,pitikiu,"RT @hugo_soprano_: LARRETA compra la lealtad para que no vayan con Pato Bullrich. Así le comen el bolsillo a los porteños, pagandole a Petr…"
6745,abrecelj,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6746,Vaefatum,"Cuando Larreta oficialice su lanzamiento como candidato a Presidente, @PatoBullrich debe hacer lo mismo y pedir lic… https://t.co/StUBPSW5US"
6747,Bebus67075186,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6748,tyler_think,"@el_anestesiador @SusanaColom2 No ví el programa, no sabía.Gracias por la información!!No me extraña,  ... LARRET… https://t.co/pqL3ADrcNE"
6749,RosadeLejos6,López Murphy estalló contra los corsos y le pidió a Larreta que los deje de financiar https://t.co/kEVumDmQrV a través de @LANACION
6750,ThWalher,"RT @pesotolp: No entiendo por qué la foto de Larreta en Jujuy en pleno Carnaval causa tanto rechazo.No dice nada malo, no es un esfuerzo s…"
6751,Seneca02001,"RT @VivianaaFerrari: Por culpa de Larreta, los que están con Larreta y los radicales, JxC perderá las elecciones.Guarden este twit."
6752,mejorasi90,RT @kibudi: *Las murgas hacen mucho quilombo.*La murgas putean a Larreta https://t.co/r3Fwf5K62u
6753,Normi60458481,RT @drjorgerachid: SI LOS MAPUCHES SON LOS ENEMIGOS PARA EL TANDEM MACRI/BULRRICH/LARRETA/EX DICTADURAS...ENTONCES YO SOY MAPUCHE....!!!
6754,2211Molina,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6755,le_tere_,"RT @DevastadorK: @Gatosylvestre No se por qué se escandaliza Riki si Larreta, no gasta en salud, en educación, en transporte ni en segurida…"
6756,678elprograma,"El periodista de C5N contó cómo trabaja la oposición de cara a las elecciones presidenciales. Las ambiciones, los d… https://t.co/vjMNKXrbGc"
6757,MRaffista,Larreta y Vidal en las próximas horas lanzan sus candidaturas a la Presidencia para competir en la elección Paso de… https://t.co/DaxQVHxAxo
6758,jorgeraf1,"RT @contrainfoTW: DEPENDENCIA O LIBERACIÓNRodríguez Larreta y Gerardo Morales junto a su amo el embajador de EEUU, Marc Stanley.Ayer: BRA…"
6759,manualesyrep,"RT @Haig_Nahabed: Nefasto operador político que juega para el peronismo. Se metió en el espacio de Milei para implosionarlo y se fue, ahora…"
6760,5Demodes,@raultimerman @alferdez @CFKArgentina Esta comprabado q AF es la alternativa blanda del proyecto de los Dueños de A… https://t.co/QMWuvPc3ZH
6761,magalipajk,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
6762,Ethel14nietos,RT @AdolfogusResist: LARRETA LES QUITO LA CORPARTICIPACION A LAS PROVINCIAS?@BloqueUCR @UniversidadCR @diputadosucr @juntoscambioar @mari…
6763,infoeconomico,"Horacio Rodríguez Larreta: “Que @MauricioMacri, Morales y Carrió sean candidatos, no pasa nada”. https://t.co/cSua71YkaB"
6764,damianale01,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
6765,NorbertoGuerri1,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6766,YOCRISSJ,"@BettyLeites @CFKArgentina Es insolito, me acabo de cruzar con una Sra que me manda a Votar a Bullrich o Larreta,P… https://t.co/sQ7BKFhc1v"
6767,CGuazzora,RT @alfreserramanci: ¿Cómo viene la disputa electoral al interior de Juntos por el Cambio en Argentina 🇦🇷?En @CELAGeopolitica analizamos t…
6768,ElGatoCosmico18,@frigeriorogelio @horaciorlarreta Cuándo labura Larreta?
6769,Antamorelaboca,"RT @NataliaBSalvo: CABA no tiene Jefe de Gobierno, Vice ni ministro de seguridad.Larreta y Santilli de campaña electoral y Dalessandro de…"
6770,NegritaCtes,"RT @Bonavittaen530: 📞 Laura Velazco, legisladora del FDT habla de la vacante en el Ministerio de Seguridad en CABA:“Son 26 millones de pe…"
6771,sigrasituaz,"RT @JuandoUnderwood: Larreta se adueñó de los 2 candidatos de Córdoba y ya empieza el plan serrucho contra Pato Bullrich. Claro, el pelado…"
6772,dopiot,"RT @RodoTeEscribe: Horacio Rodríguez Larreta: “Que Macri, Morales y Carrió sean candidatos, no pasa nada”...,Parece que a la que le teme,…"
6773,siular1,"RT @Gabriel59ok1: MACRI,VIDAL Y LARRETA,BULLRICH,MAGNETTO, TIENEN MONTADO  TODO UN APARATO DE INTELIGENCIA DE ESCUCHAS ILEGALES QUE LO USAN…"
6774,diarlisgamarra,RT @alfreserramanci: ¿Cómo viene la disputa electoral al interior de Juntos por el Cambio en Argentina 🇦🇷?En @CELAGeopolitica analizamos t…
6775,guido_funado,RT @argentilei: Viejo pelotudo. Justamente por esto Milei te describe como cómplice de la casta. Vos pediste el voto a los ciudadanos par…
6776,silviamolinalop,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6777,OsvaldoHBassano,Larreta aparte del proceso es la libertadora..... https://t.co/wcKpWPydpF
6778,el_anestesiador,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
6779,QuilmesSilvia1,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6780,eljusticiero41,"@RAMIROMARRA Que tiene que ver Larreta ?? Mira que no me lo fumo al pelado , pero ustedes ( los chicos Milei), son… https://t.co/9SIaRO9qjm"
6781,SilviaDiLuzio11,"@PatoBullrich @trebuquero VAMOS PATRICIA BULLRICH!!! LARRETA MANO BLANDA,NO SIRVE,PIDE .MUCHO PERMISO!! HAY Q ACTUAR!!!"
6782,Maresar2,López Murphy estalló contra los corsos y le pidió a Larreta que los deje de financiar https://t.co/wQzdKSdOjk a través de @LANACION
6783,Nigthwolff88,@osvagoya La votaron durante 16 años ahora fumensela para que argentina vuelva a ser lo q era antes tiene q pasar 2… https://t.co/VIRUZTfNWV
6784,MoiCapitalista,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6785,BadenCash,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6786,facuarroba,"@LColoKante Al que se le vio la hilacha es a vos.Y yo con Larreta no tengo nada que ver, soy liberal, o por lo men… https://t.co/AdeKqKNOjH"
6787,abrecelj,"RT @DarkPolitiK: Página 12:  ""la exgobernadora ME Vidal inaugurará este miércoles las oficinas donde funcionarán sus equipos de campaña pre…"
6788,JoseSiracusa1,RT @HoracioCumpa: @mpcasaretto @Diputados_Todos @FrenteDeTodos @AgenciaTelam @Gatosylvestre @pabloduggan @elentrerios @analisisparana @mari…
6789,diarioR,"El periodista de C5N contó cómo trabaja la oposición de cara a las elecciones presidenciales. Las ambiciones, los d… https://t.co/32uQ8UMQws"
6790,NinfaAlvarenga,"Morales, andá a desenterrar al diablo con Larreta. Como no somos boludos, vamos a votar a Javier, pq AL FIN HAY ALT… https://t.co/5TcKgWlPiR"
6791,FernandoGuipuzk,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
6792,Migba07,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6793,LenCesar3,"@eramacrilpm @LuisGasulla @gabrielaneme No coincido con usted, hay 4 millones de indigentes, 50 % de pobres, muchos… https://t.co/qjFQYFpUy1"
6794,eliagui86,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
6795,Juanncanete,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6796,EcosDelMasAca,"Lo aplaudo de pie a Ricardo, estoy harto de Larreta. ¡Harto! ¡HAAARTO! https://t.co/E6MKDwQJkc"
6797,MoiCapitalista,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
6798,LColoKante,@facuarroba Si pensas eso de los seguidores de Milei te podes subir a una tortuga e irte despacito a la puta que te… https://t.co/jZ0R3hxPr0
6799,nieblaazul,@frigeriorogelio @horaciorlarreta A Larreta NO LO VOTO!
6800,marceberois,En Villa Lugano suspendieron el corso x falta de seguridad y Larreta en corrientes
6801,Popy10132786,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6802,Chuchio_2009,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6803,todobarrani2,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
6804,marcosaboydalb1,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
6805,PabloPa83061895,"RT @capcentral: Si votas a Larreta o Santilli, también votas a Florencia Arrieto quien quizo culpar a @PatoBullrich x las muertes de Maldon…"
6806,robycrespo,"Ahh pero esta tranqui la Ciudad, no #Larreta ? https://t.co/DJ3llzrj8k"
6807,Silplez,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6808,AlejavierLucero,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6809,2012AlexisG,@therealbuni Un aire a Larreta mal
6810,ccetica,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6811,Rita16013721,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
6812,gavvilla9,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6813,SolaDaer,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6814,GabrielZamisch,RT @JuanC88447328: ALGUN FISCAL CORRUPTO QUE ES LO QUE SOBRAN VA A LLAMAR A  LARRETA Y SANTILLI POR LA DESAPARICIÓN HACE TRES AÑOS DEL AGEN…
6815,skunkhunt4_2,@UnaManteca @MarioGrin Que decis.. son 2 hijos de puta si vamos a lo mismo larreta te pinta un poco mas los cordone… https://t.co/0PN9RuHk1p
6816,ernest191180,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6817,JORGELANZ,"@GustavoPeirano1 @Sir_britis LARRETA BASURA, SOS LA DICTADURA !🐀💩🐒🔥💥🚔🚁🚁"
6818,Alejandras52,RT @Editor_76: Los diputados de JxC se pusieron como locos y quedaron expuestos cuando @rodotailhade y @MoreauLeopoldo pidieron que sean ci…
6819,JDAngeloR,RT @marce01971: @Editor_76 Toda esta basura no hay que subsidiar mas!!!! Basta de corsos para romper las pelotas a los vecinos!!!!! Larreta…
6820,lamaciera1,"RT @JuandoUnderwood: Larreta se adueñó de los 2 candidatos de Córdoba y ya empieza el plan serrucho contra Pato Bullrich. Claro, el pelado…"
6821,drodiana_,"RT @ischargro: La mesa política del Frente de Todos, mejor el encuentro que el después. Cuándo quiere Cristina que Alberto se defina sobre…"
6822,ccetica,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6823,FernandoGuipuzk,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6824,Estel_ZeroGlam,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6825,SED_30_11,RT @riellodecba: ⚠️Sabías cuánto gastó #pomelo Larreta en la nota que le hizo la revista @caras de @Fontevecchia para la campaña de “humani…
6826,zafirokruchev,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6827,Guille_U2,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6828,jackiesiempre,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
6829,Mariade90450623,@andrea073 @morandolucas @Rivadavia630 Totalmente. A Larreta jamás. Ni a punta de pistola
6830,Mercede73841991,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6831,nieblaazul,"@Alechiara65 Larreta, borrate!!"
6832,marisolsolari1,RT @Dannyred2020: #BuenMartesPrimero le tocó a Diego Santilli candidato a gobernador.Fernán Quirós candidato a jefe de gobierno porteño.…
6833,DignaGomezAcos1,RT @JuanC88447328: ALGUN FISCAL CORRUPTO QUE ES LO QUE SOBRAN VA A LLAMAR A  LARRETA Y SANTILLI POR LA DESAPARICIÓN HACE TRES AÑOS DEL AGEN…
6834,MDMartinez2010,@GFrondizi Será?? Yo cada vez con más miedo de que los k se mantengan...Larreta y su banda con su comportamiento ma… https://t.co/L8VnENBsdq
6835,valeria18548559,@ABENEGASLYNCH_h @JMilei @jarp_2020 Javier la pregunta del millón es q vas hacer con las comunas si los referentes… https://t.co/Qg1q80yZsU
6836,DraSuMar,RT @ElCipayo: Larreta es una calamidad política
6837,betoelmarciano,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
6838,hiedramora,@YOCRISSJ @CFKArgentina Bueno votá a Larreta o Bullrich tal vez te vaya mejor.🙄
6839,faguero,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
6840,scar2512,"RT @zenozain_carlos: Pagina 12: 'Larreta se lanza, Vidal inaugura oficinas, Bullrich se endurece y Macri vacaciona'Infobae: 'Cristina de K…"
6841,CFGrin,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
6842,Cielozen,RT @Republic20191: Este es el #Milei que quieren votar? De Verdad?Le preguntan si esta de acuerdo con la venta de niños y responde DEPENDE…
6843,patonegro52,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
6844,fernandacgallo,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6845,pdr20,@BetoMendeleiev_ Vende más humo q Massa y Larreta juntos.
6846,WherromI,RT @SosaOmar12: El revuelo que armaste en Concordia Larreta. Es impresionante el cariño que te da la gente. https://t.co/cuV43AwSQR
6847,Ncavs94,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
6848,WherromI,RT @PasosLeandro: Miren cómo recibieron los entrerrianos a Larreta y Frigerio para compartir el #Carnaval2023. Qué gente buena onda ♥️ La r…
6849,NinfaAlvarenga,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
6850,ReginaFilangi1,RT @ElCipayo: Larreta es una calamidad política
6851,carlosalmenarav,Testigos de la banda de secuestros vinculada a Bullrich y Magnetto aparecen “suicidados”. Arshak Karhanyan sigue de… https://t.co/E6vLaiaTX3
6852,germanangelaran,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6853,cristimiola,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
6854,gonzafrancok,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6855,maximo_rmt,RT @argentilei: Viejo pelotudo. Justamente por esto Milei te describe como cómplice de la casta. Vos pediste el voto a los ciudadanos par…
6856,miguelpalma22,RT @eldestape_radio: 🗳️ Rodríguez Larreta prepara su lanzamiento a la candidatura presidencial con un video en redes que fue a grabar a San…
6857,manualesyrep,RT @Republic20191: Este es el #Milei que quieren votar? De Verdad?Le preguntan si esta de acuerdo con la venta de niños y responde DEPENDE…
6858,hoyos2032,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
6859,JuncoWelsh,RT @capcentral: @clarita1978 @jorgejorge68 @PatoBullrich Es un traidor. Si vos traicionas por un puesto a la persona que está a tu lado sos…
6860,Scami1,RT @argentilei: Viejo pelotudo. Justamente por esto Milei te describe como cómplice de la casta. Vos pediste el voto a los ciudadanos par…
6861,estelagan,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6862,VeraSchein,"RT @claudioaferreno: SAAVEDRA SIN CORSOS Y SIN MURGAS. El Jefe de Gobierno de la Ciudad, Horacio Rodríguez Larreta (@horaciorlarreta),  s…"
6863,Vaefatum,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6864,WherromI,RT @PanchoRoldan1: Larreta no para de conquistar corazones en Concordia. Disfrútenlo que acá tienen al próximo presidente. https://t.co/hb0…
6865,WherromI,RT @Zoeplacida: Cómo se vive el Carnaval en Concordia. Larreta si te reciben así estás haciendo bien las cosas👊🏻 https://t.co/TMkFHjyeXI
6866,SilviaFassi2,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6867,WherromI,"RT @RoberLegrant: ""Vamos Argentina, vamos Concordia, que se puede!!"" Impresionante lo que están viviendo Larreta y Frigerio con los entrerr…"
6868,DoctorKruz,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
6869,NehuenDeLuciaOK,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
6870,WherromI,"RT @Julipepine: ""Nooo que queremos sacarnos una foto con voooosss"" jajajaja se revolucionó Concordia con Larreta https://t.co/wS6nwgXF6a"
6871,WherromI,RT @RomeroSamanta1: Los vecinos de Concordia enloquecidos con Larreta. https://t.co/3WBaqqGIfZ
6872,WherromI,"RT @DomadorDeBobos: En Concordia, Larreta no para de dar besos y abrazos. La gente le demuestra su apoyo y quiere una foto con él. Hace muc…"
6873,OsvaldoHBassano,La mentira de Macri y Larreta en CABA tiene que terminar. El país no puede seguir manteniendo a una ciudad-estado d… https://t.co/bof19Hlo3W
6874,MirtaDegese,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
6875,florenciab64,"RT @capcentral: Si votas a Larreta o Santilli, también votas a Florencia Arrieto quien quizo culpar a @PatoBullrich x las muertes de Maldon…"
6876,rogerArg2000,"RT @VickyVillarruel: Larreta te llena de cortes de calles, murgas espantosas y zurdos q andan vivando a CFK y a los desaparecidos. Y lo hac…"
6877,QuikFCO,Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y has… https://t.co/W3fLOC7pcc
6878,WherromI,RT @PosadasNahir: Larreta no para de conquistar Argentina. Mirá como está Concordia https://t.co/mmXEyYT68U
6879,pimboleto,@dariomaceiras1 Larreta boludea por el país vendiendo que CABA es muy segura pero tuvo que suspender varios corsos… https://t.co/RblXpImyU0
6880,matuba77,"RT @VickyVillarruel: Larreta te llena de cortes de calles, murgas espantosas y zurdos q andan vivando a CFK y a los desaparecidos. Y lo hac…"
6881,coHistoricoTWok,RT @vicentcap: Según Patricia Bullrich Larreta DEBE usar pistolas que no están en el País. Sino es tibio. Compite con Milei dentro de los c…
6882,Tancredo723,Larreta se lanza a presidente (increíble) con un discurso anti grieta mientras cada vez que habla te dice lo mierda… https://t.co/ALNUjE2pEC
6883,jopebe2010,"RT @capcentral: Si votas a Larreta o Santilli, también votas a Florencia Arrieto quien quizo culpar a @PatoBullrich x las muertes de Maldon…"
6884,WherromI,RT @PosadasNahir: Larreta parece que tiene paparazzi en Gualeguaychú 😂 no hace diez metros sin que le pidan fotos. https://t.co/yaVNsZxzAG
6885,siular1,RT @drjorgerachid: SI LOS MAPUCHES SON LOS ENEMIGOS PARA EL TANDEM MACRI/BULRRICH/LARRETA/EX DICTADURAS...ENTONCES YO SOY MAPUCHE....!!!
6886,WherromI,RT @GallegoFede1: Pasaron dos meses y no nos olvidamos. Larreta sos el 10 que necesitamos 🤝 https://t.co/lYUnkPU3wf
6887,9c8e2f3c52f349f,@entreveros Anda a caba donde esta larreta los hijos de la barrientos cobran un sueldo sin hacer nada averigua en V… https://t.co/5GlZBSsiYq
6888,Ignacio_Azpiazu,@rlopezmurphy Lo que Larreta llama “reunir al 70%”.
6889,WherromI,RT @Julipepine: Algunos nos resignamos a que nos quiten la alegría. Como este señor en Gualeguaychú que se toma un minuto para compartir es…
6890,LW_4_DAR,"RT @JuandoUnderwood: Larreta se adueñó de los 2 candidatos de Córdoba y ya empieza el plan serrucho contra Pato Bullrich. Claro, el pelado…"
6891,WherromI,RT @PasosLeandro: GUALEGUAYCHÚ ES UN DES-PE-LOTE!!! LE SACAN MÁS FOTOS A LARRETA QUE A LOS LOBOS MARINOS DE MARDEL 😂 https://t.co/l3yeg3ougl
6892,LoQueArgSeLLevo,"@claudiosavoia Si @PatoBullrich no es la candidata a presidente, los votos irán a Milei y NO a Larreta."
6893,vivianamollo,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
6894,Graciel86283111,"@jmcapitanich @CFKArgentina @FrenteDeTodos Dejen,de mantener,vagos,Piqueteros,organizaciones,sociales,cortan,las,ca… https://t.co/8EXn6WzL8T"
6895,maikyalcaras95,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
6896,Kavelito,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
6897,WherromI,RT @sebastiano_male: Mirá está secuencia. Larreta en la Costanera de Gualeguaychú. Mori de amor 🫶 https://t.co/eAR3hCDh8s
6898,WherromI,RT @DaniZaccone: En Gualeguaychú compartiendo su pasión💙 Larreta es por lejos el mejor embajador de @RacingClub https://t.co/LCspmbRuqX
