,Usuario,Tweet
2295,carmenvigano221,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2296,normarandrada,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
2297,AzpirozMeri,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2298,leandroery,"creo que sacarse de encima a M*cri es lo que menos le conviene al FdT, pero como soy politólogo mejor no opino.https://t.co/JjkQI2jBsi"
2299,esonomelose1,"@NataliaBSalvo Carolina Losada: “Cristina Kirchner (LARRETA) está acorralada, atemorizada, totalmente desesperada”"
2300,mumimumi09,"RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín, mirá si no van a caer tus vallas…"
2301,Chinchu2870,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2302,franciscooscar,"RT @NuevamenteFiel: @JavierJiguacel @mauriciomacri Vamos Iguacel, no le falles a Argentina ni a Macri! Vamos por una Argentina mejor! ! !  💪🏼…"
2303,GulaGulaTijuca,"@LANACION La limpieza no es un favor, es una obligación de larreta"
2304,Vallejito222,#TimbreoPRO Comuna 8La banda de Horacio Larreta. #Cercanía https://t.co/snu6jXaoii
2305,HerEmiiliia,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2306,Luisa9Ada,RT @MarkFra29462604: @alferdez Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre circulación.El vallad…
2307,frauleinmaria,"RT @GustavoPeirano1: TEMOR POR LA SEGURIDAD DE CRISTINA, SITIADA EN SU DOMICILIO DE RECOLETA POR 35 CARROS DE ASALTO DE LA POLICIA DE LARRE…"
2308,Noipxvnrt,RT @valeriecres: Larreta está a nada de vallar las vallas.
2309,luzvirginiaram1,RT @FlaviaFrejman: LARRETA está pidiendo el DNI para circular por las calles de la ciudad.INCONSTITUCIONAL POR DONDE SE LO MIRE
2310,VictorB50575745,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
2311,norbertovarela1,"Larreta entiende que no puede ser candidato con las diferencias en su espacio y si llegara pierde, entonces provoca… https://t.co/Qyieif472Y"
2312,magdale2505,"NO ES NOVEDAD! LO QUE TIENE QUE HACER LARRETA ES QUE PAGUEN LA LIMPIEZA. EL QUE ENSUCIA, ROMPE.QUE PAGUE EL REPONSA… https://t.co/jWkklPREuG"
2313,OrculoArgentin1,"@LANACION Estan nerviosos, aterrados, cagados en las patas, y lo bien qué hacen. Salieron con 4 cacerolos y tuviero… https://t.co/MuWZEGikOc"
2314,Beto25bos,"RT @JuanC88447328: ! ! ! ! CHE PELADO BOTÓN CUANDO SE JUNTABAN ESOS 30 GORILAS HIJOS DE PUTA ,PARA PUTEAR A CRISTINA, NO TE MOLESTABAN PERO QUE…"
2315,valedesanluca,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
2316,norrisdcufa,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2317,deckard56e,"RT @GustavoPeirano1: ""TEMO POR LA SEGURIDAD DE CRISTINA LA POLICIA DE LARRETA NO NOS DEJA PASAR Y TIENE SITIADA A CRISTINA, ESTA ES UNA AFR…"
2318,Cori34026615,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2319,fotomaidana,"RT @bell_lullaby: @LiveFree2019 @silvinamanzi Larreta está generando en Recoleta un enfrentamiento entre ciudadanos, mientras hace campaña…"
2320,carmenvigano221,"@CarolinaPiparo Vos te crees que la lluvia o las vallas  de Larreta nos van a impedir estar en las calles?anda,… https://t.co/DR7iUQ9PR8"
2321,AliciaVenturin4,@maf2710 Larreta ya fracasó! #TodosConCristina ✌️🇦🇷
2322,normarandrada,RT @ceconato: No hay vallas ni camiones de asalto que puedan contener el Amor por nuestra Conductora.Vallame esssta Larreta.#ALaCallePorC…
2323,SusyFer22,#ALaCallePorCristina✌Porque tod@s somos Cristina🔥 Y como Larreta no nos quiere#DeLasPlazasAJuncal✊ https://t.co/lme8xdTtat
2324,jmelipal,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
2325,GustavoPeirano1,"LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuOvKlg"
2326,GusDelegau,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
2327,GegeCosmic,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2328,HerEmiiliia,RT @MarkFra29462604: @drjorgerachid Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre circulación.El v…
2329,MarkFra29462604,@fridaytrotsky @alferdez Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre cir… https://t.co/89PJOI3UE3
2330,aurora_g_,"Es ilegal lo de Larreta, ¿entonces @FernandezAnibal que hacemos? #SacaLasVallasLarreta"
2331,Biggyuyo,"@natumader En breve: Unidad Básica ""Luciani y Larreta un solo corazón"".Nos están devolviendo la mística con sus pr… https://t.co/CmmYzC9IEE"
2332,Nilda_LR,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
2333,contadoraltoque,"RT @Pao_volvi: Estamos todos de acuerdo en q Cristina Kirchner se hinchó las pelotas de la negrada y pidió el desalojo, no?! No sea cosa q…"
2334,jose2603v,RT @MarkFra29462604: @drjorgerachid Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre circulación.El v…
2335,frauleinmaria,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2336,gustavoseijo,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
2337,AlterPuma,"RT @PERIODlSTAPERON: Nos bombardearon, nos fusilaron, nos proscribieron, nos encarcelaron, nos desaparecieron, nos torturaron, nos persigui…"
2338,AnaRequejo3,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2339,MarkFra29462604,RT @fridaytrotsky: LARRETA TIENE SITIADA A CRISTINA! ! !  DE AHÍ A SECUESTRARLA Y HACERLA DESAPARECER HAY UN PEQUEÑO PASO.URGENTE @alferdez N…
2340,NavarroFrick,"@Larreta Así NO, retirá tu policía brava"
2341,9c8e2f3c52f349f,@horaciorlarreta Larreta vivis provocando vos te crees qur pprque pones una vallas vas a poder parar al pueblo NO E… https://t.co/2mYgLxh1Gk
2342,DANIYOQUINELA,"Larreta,saca a la policía de ahí."
2343,soypablitorey,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2344,Augusto__07,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2345,PILIHLCHB,"RT @ElLibreMercado: Esta vez fue Máximo Kirchner quien le envió un ""mensaje"" a Horacio Rodríguez Larreta... “Que muestre que tiene el coraj…"
2346,JosOscarMira1,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
2347,giacoia_marcelo,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2348,sp_gracie,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2349,gabyzeta68,"RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín, mirá si no van a caer tus vallas…"
2350,Vientos_Verdes,RT @Lule1825: TOD☀S tienen que salir a repudiar y a exigir que saquen las vallas y la infantería de la casa de @CFKArgentina . Es muy pelig…
2351,antoniogiangro5,"RT @GustavoPeirano1: TEMO POR LA SEGURIDAD DE CRISTINA, LARRETA LE SITIO EL DOMICILIO CON 35 CARROS DE ASALTO DE LA POLICIA DE LA CIUDAD, V…"
2352,pamemar1,RT @ernestorr: Larreta https://t.co/f1JQYsh8Eb
2353,abran_susana,"RT @_marianherrera: Hoy los vecinos de Recoleta iban a tener un rato de descanso mientras copábamos las plazas de todo el país, pero gracia…"
2354,pablovommaro,RT @herno7: ¿Horacio Larreta cree que la protección mediática que tuvo por ejemplo con el cánon del acarreo de autos  se va a repetir en Na…
2355,mirta_pruyas,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2356,JosOscarMira1,"RT @GabrielSoglio1: Ante el clamor de los vecinos de La Recoleta, Larreta valló la casa de Cristina Fernández. No están dispuestos a segui…"
2357,normarandrada,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2358,alvez_de,"RT @norberto_pagano: Pero que idea luminosa la de las vallas Larreta.Que sigue, vas a levantar los puentes??? 😂😂😂#SacaLasVallasLarreta #D…"
2359,Sandro49883714,"RT @cruachanchan: @AleRuaTwit Con las vallas de Larreta, vamo hacer unas parrillas, para cocinar los choris, del aguante por Cristina... #S…"
2360,TRDKE,Terminados los actos en los parques hay que marchar a Recoleta y llenar todas las calles de la zona. Que Larreta y… https://t.co/9NMegirfAl
2361,antoniogiangro5,"RT @jefacristina: Las vallas de Larreta son la aceptación de la derrota, el amor de la gente no lo pueden frenar! !  ✌️❤️💪 #ALaCallePorCristi…"
2362,Dan1elgomezok,RT @claudipertz77: @adriiii27 Y la libertad de circular??? Cortaste una calle Larreta...que te pasa????
2363,PATOROAZUL,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
2364,EsterCardozoBe4,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2365,Liliana26437517,¡Cual es la proxima movida Larreta? ¡mandar a tus simios a romper el vallado?
2366,Charruasil,"Larreta saca las vallas, no reprimas al pueblo que tiene el derecho a manifestarse #SacaLasVallasLarreta"
2367,lilianacaste2,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
2368,Noralobbo,"RT @davidvincent97: Cartas de lectores:""Señor Larreta, no pago una fortuna de ABL para que la calle sea un chiquero,  no se pueda transita…"
2369,normarandrada,"RT @GustavoPeirano1: ""TEMO POR LA SEGURIDAD DE CRISTINA LA POLICIA DE LARRETA NO NOS DEJA PASAR Y TIENE SITIADA A CRISTINA, ESTA ES UNA AFR…"
2370,MottaCaty,RT @Budijoly: @larroqueandres @horaciorlarreta Larreta reproduce en una Recoleta militarizada la prohibición de tránsito de la dictadura#T…
2371,aniturka234,RT @diegowainstein: Otra versión es que muchos le están gritando a Larreta“Que se vaya”Y el es demagógico.Aunque no entendió bien…
2372,Cristin53044811,El placer carcelario anima a Larreta.La exclusión y el desprecio x las expresiones populares es su expresión.Vall… https://t.co/7nXbpTA9jN
2373,chochoperalta,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2374,gralazzatti,RT @pulgas_pocas: @larroqueandres @horaciorlarreta La seguridad de la vice Presidenta la maneja Larreta?. No pueden impedir manifestarse al…
2375,Rochipereira7,RT @PuebloBeto: #SacaLasVallasLarreta La mano derecha de la borracha Bullrich cobra un sueldo de Larreta para hacerle la campaña en Río Ne…
2376,indiec_ito,Basta Larreta. https://t.co/znI73em9Ax
2377,antoniogiangro5,"RT @lacorrientek: Ponen vallas en Juncal? A movilizar al Banco Central, la Rural, Clarín y la embajada entonces. Ahí no vamos a molestar a…"
2378,Gabriel59ok1,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2379,PuebloBeto,#SDTV#ClarinYLaNacionMienten #LarretaEsPeorQueMacri 👇 #SacaLasVallasLarreta Legisladora porteña del FDT repudi… https://t.co/lTJjppxidi
2380,frisloo,"@RAMIROMARRA a larreta no lo quiere nadie, esto es falso"
2381,Nilda_LR,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2382,abergonzi1,"RT @dardogasparre: Larreta no me representa. Se que no es relevante esta declaración, pero necesito que quede claro que no soy estúpido."
2383,aniturka234,RT @diegowainstein: También puede significar que Larreta compró una fábrica de vallas urbanas.No descartemos ninguna hipótesis…
2384,estelalopez33,RT @ToroCabron_: Larreta abandonó totalmente a los vecinos de Recoleta. Es un mamarracho lo que están haciendo los orcos en el barrio. Y de…
2385,Augusto__07,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2386,CesarLosada,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2387,esmiravet,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2388,lapizlazuli63,"@crisdorro @alferdez @horaciorlarreta Larreta es un REPRESOR!  Tiene presa a Cristina, busca una masacre. Alberto, A… https://t.co/B5GmTzsXw3"
2389,GegeCosmic,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2390,losfelipitos,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
2391,augustirrazabal,"RT @AgenciaTelam: “No pueden poner vallas al corazón. Acá la gente va de corazón, ellos no utilizan la fuerza”, dijo la titular de Madres d…"
2392,PlazarSandra,@LiliLopezForesi @horaciorlarreta @CFKArgentina @LiliLopezForesi @horaciorlarreta y a @CFKArgentina  MAFIA DE MACRI… https://t.co/4Tb4eWUdjr
2393,ce_ci99,RT @Ernestoplatense: larreta impide la libre circulación en CABA porque quiere (pretende) jodernos...si hubiera un fiscal como corresponde…
2394,leites_gladys,"@JuandoUnderwood Jajaja.  Perdón pero que se le puede contestar a ese kircho ventajero y chorro?. Pobrecito, me da… https://t.co/QddLuqGs8P"
2395,RubenDa54466394,RT @kibudi: Larreta queriendo parar al peronismo con 4 vallas.El peronismo. https://t.co/GTAdnHaOik
2396,FernandojGh,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
2397,EzequielDonadi1,"@Sir_Juancelot @belsantelmo @vazerrat No entendiste lo que preguntaron fer, los adoquines podran no ser historicos,… https://t.co/9aG5SmbmxK"
2398,Rochipereira7,RT @sandra_mv12: No vayamos al juego de ellos LA PLAZA creo que es VICENTE LOPEZ también está rodeada de edificios que va a hacer Larreta v…
2399,MartinVidondo,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2400,carlosluis1518,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2401,grace4k,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2402,flprincich,"Cristina no soportaba más la visita de la prole conurbanera en su depto de Recoleta, fue así que y le pidió el vallado a Larreta."
2403,esmiravet,RT @SilviaAbaca: En serio creen que con esto van a frenar al pueblo?? De verdad?? En serio Larreta??Son patéticos! !  Van a tener que vallar…
2404,normarandrada,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
2405,antoniogiangro5,RT @ElenaAlfonso18: Larreta valló las inmediaciones de la casa de Cristina? Es así?Qué miedo nos tienen! 
2406,caromendez1,"@LaEntrerriana10 Chicos hay que hacer como los ingleses en 1800 tirarles agua caliente ,así se bañan, o aceite ( fr… https://t.co/DPaSzdfIFU"
2407,ResiSchubert,RT @fsaintout: No hay valla de Larreta ni de nadie que contenga el amor del pueblo. https://t.co/glxxQ7Cusu
2408,UnaneuronaK,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
2409,Corisabalera,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2410,pil_traffa,@LaCampora_CABA La policía es de Larreta y el amor es de uds.Si kumpa..Clarisimo.
2411,vazquezevamdel,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
2412,tidaluhlvs,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2413,normarandrada,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2414,GEORGIN35929350,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2415,valeriecres,Larreta está a nada de vallar las vallas.
2416,FlaviaFrejman,LARRETA está pidiendo el DNI para circular por las calles de la ciudad.INCONSTITUCIONAL POR DONDE SE LO MIRE
2417,losfelipitos,RT @GonzalezSusanaH: Larreta no quiere q la gente corte la calle (en apoyo a Cristina) xq es un delito. Entonces @horaciorlarreta decide co…
2418,HildaCangiano,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
2419,pichisay,"@larroqueandres @horaciorlarreta Que falopa todo, vos, Larreta, el culebrón judicial de los dos lados, que verga que son."
2420,pipi_demarco,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2421,mirta_pruyas,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
2422,lulivala,"RT @KPerucitarosa: @CFKArgentina @pagina12 Cristina Larreta puso valias en tu cuadra para que la gente no llegue a tu casa! ,y coches de asa…"
2423,AliciaLuB,RT @pil_traffa: @gracepenafort O sea..Te gusta q bardeen a los vecinos en sus casas..Si te pasa a vos tuiteas llorando a Larreta escrache…
2424,Pettuu,"RT @eldestapeweb: Convocatoria a favor de Cristina | Felipe Miguel, el jefe de gabinete de Horacio Rodríguez Larreta, organiza el operativo…"
2425,normarandrada,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
2426,Ludlud7dirigido,RT @MartnPeiretti1: @CarolinaPiparo Larreta hizo un vallado porque el comentario era que venias vos manejando un auto.
2427,ElsaKekita,"RT @LadyBertis: @JuandoUnderwood @ElsaKekita Larreta es servil a los K, MACRI NO."
2428,GuillermoDazte1,"RT @_Cristi_Martin: Después de eso, Larreta usa el dinero de los porteños para limpiar."
2429,ZulmaPe19061499,@elsebaferreyra Y despues Larreta dice que Cristina no sea violenta quien es el violento aca Larrata
2430,antoniogiangro5,"RT @dansantu: Tener miedo no es malo, el tema es cuando el miedo te invade y te lleva a tomar decisiones equívocas.Larreta y su vallado ac…"
2431,Marcosm1942,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
2432,RepublicanadeSJ,RT @Ojo_Kritico: Vecinos auto-convocados en Recoleta denuncian que la militancia afecta la sanidad y seguridad del barrio. Larreta no apare…
2433,maria1908,RT @fridaytrotsky: LARRETA TIENE SITIADA A CRISTINA! ! !  DE AHÍ A SECUESTRARLA Y HACERLA DESAPARECER HAY UN PEQUEÑO PASO.URGENTE @alferdez N…
2434,Anticlarin2,"RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín, mirá si no van a caer tus vallas…"
2435,Rosana24804744,@clarincom LARRETA VIOLANDO LA CONSTITUCIO! ! !  LIBRE CIRCULACION EN LA CALLE PUBLICA DEL PUEBLO ARGENTINO! ! ! !  LAS MA… https://t.co/B6IxguMXrd
2436,Mileiengarcha,RT @JMPresidente23: Larreta no puede controlar a un par de vagos que cortan las calles y quiere controlar y gobernar un país. 🤡🤡🤡🤡🤡
2437,victorhugosar,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2438,lulivala,"RT @peker_sonia: @CFKArgentina @pagina12 #AcáMardelPlataConCristinaLarreta sacá las vallas, no vas a poder vallas en todas las plazas,en c…"
2439,NormaMe40044903,Larreta versus Videla ?Larreta es Videla??
2440,LadyBertis,"@JuandoUnderwood @ElsaKekita Larreta es servil a los K, MACRI NO."
2441,flittt,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
2442,ce_ci99,"RT @PuebloBeto: #SacáLasVallasLarreta 👇PRIMICIA: Larreta le paga 3,6 millones a empresa de Santilli para que limpie unos grafitis https:/…"
2443,Normi60458481,RT @Ernestoplatense: No nos paró el Riachuelo...creen que nos van a parar con unas vallas??? Sos muy bobo larreta...#ALaCallePorCristina
2444,giacoia_marcelo,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
2445,Albertobetito4,RT @fridaytrotsky: LARRETA TIENE SITIADA A CRISTINA! ! !  DE AHÍ A SECUESTRARLA Y HACERLA DESAPARECER HAY UN PEQUEÑO PASO.URGENTE @alferdez N…
2446,clautomata,@martinezmerce18 Ni siquiera se cambian de ropa los roñosos??.. tu foto es cdo escracharon a Arieto..esta es s Larr… https://t.co/OzNz4wY1Xz
2447,LaplaceDemonioI,"@todonoticias no puedo creer lo que ven mis ojos, Larreta poniendo orden, es un error en la matrix..."
2448,Nilda_LR,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
2449,valedesanluca,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2450,JuanC88447328,"! ! ! ! CHE PELADO BOTÓN CUANDO SE JUNTABAN ESOS 30 GORILAS HIJOS DE PUTA ,PARA PUTEAR A CRISTINA, NO TE MOLESTABAN PER… https://t.co/UhTfjCyVuD"
2451,ORT_SHORE,RT @ORT_SHORE: Larreta aprovechó la lluvia para tomar posesión del terreno en Recoleta. El verdadero Sun Tzu. 😂😂😂 https://t.co/MyEiJ4RQY2
2452,naniferreiro,"RT @LaEntrerriana10: Atención vecinos de Recoleta, mañana, la gente que está apoyando a Cristina, realizará una feria, quien sabe por cuánt…"
2453,BeatrizMunoz,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2454,vazquezevamdel,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2455,MatEzeP,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2456,margapepa,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2457,claudipertz77,@adriiii27 Y la libertad de circular??? Cortaste una calle Larreta...que te pasa????
2458,antoniogiangro5,RT @PatriaOMuerte49: #ALaCallePorCristinaLarreta : andá a atender tu hijo con Milagros Mailin. https://t.co/QMJnxnU7cP
2459,Nilda_LR,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
2460,Augusto__07,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
2461,PATOROAZUL,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2462,nicholsflowers1,Por defender 4 cortesanos impresentables Larreta está llevando al pais a un enfrentamiento. Alberto debe pner el ma… https://t.co/YasvWTwkv7
2463,arielpaillalef,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2464,KOSKR5,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
2465,cjuri,@productortano @horaciorlarreta #DeLasPlazasAJuncal Larreta golpista autoritario y violento https://t.co/eBHYBXOAKm
2466,Guille_66ok,@MarceloFigueras Rodriguez Larreta multiplicando por cuatro el punto de encuentro...
2467,Corisabalera,RT @SirCamelot11: Larreta ya le llevaste el desayuno a la cama a Macri y juliana ????Acordate de limpiar la cocina y el baño ya que sos ta…
2468,enzo_eladio,"RT @TARANTINI09: Máximo Kirchner pidió a la oposición ""sacarse de encima"" a MacriMáximo estuvo en un encuentro con delegados de la Unión…"
2469,Guille_Fe,"RT @eldestapeweb: Convocatoria a favor de Cristina | Felipe Miguel, el jefe de gabinete de Horacio Rodríguez Larreta, organiza el operativo…"
2470,Carmen91627042,"@CastagnetoC @horaciorlarreta @CFKArgentina Ese jeta de payaso se cree que es dueño de todo,los compañeros igual va… https://t.co/Mp32o40l7r"
2471,Bastadechamuyo4,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2472,laurivy2022,@LaEntrerriana10 Larreta es un amante de planeros y cagón
2473,Dan1elgomezok,"RT @garay39466678: Ahora no permiten acercarse pacificamente a la casa de Cristina. Antes, cuando no se podia salir por la pandemia, no pus…"
2474,PATOROAZUL,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
2475,abergonzi1,RT @dardogasparre: @foxmulder_ar @fargosi El delito existe. No lo quieren aplicar. Pero los larreta de este mundo tampoco lo quieren recono…
