,Usuario,Tweet
6967,AyluMorales_,La que arranco bien septiembre fue Cristina 😂😂😂😂
6968,luquitasgaya,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
6969,DIZRamiro,"@Cris_noticias Falso todo, Cristina. No caigas vos también"
6970,Super_Cansada,"RT @arielpalacios: Um homem supostamente brasileiro, de 35 anos, residente na Argentina, foi detido nesta noite ao tentar disparar contra a…"
6971,IloveZapata,"RT @Fan2758: Intento de asesinato contra Cristina Fernández, es responsable la derecha violenta que incita al odio."
6972,farlan734,La cuenta de Juliana di Tulio tiene más seguidores falsos que la de Cristina.
6973,andreianava,"RT @vaidesmaiar: Um brasileiro tentou matar vice-presidente da Argentina, Cristina Kirchenner, em atentado com arma de fogo. As informações…"
6974,onebabyalien,"RT @jnascim: 🇦🇷 Grave: Na Argentina, um homem identificado como Fernando Andrés Sabag Montiel, brasileiro de 35 anos, apontou uma arma e at…"
6975,ArqueoSan,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
6976,mateorelana,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
6977,CarLouhs,RT @UOLNoticias: Homem é preso acusado de ameaçar Cristina Kirchner com arma https://t.co/usAKnjgQTi
6978,SebastinPizzi1,@atenas_cuba @CFKArgentina @CeciCuba @cieloazuldecuba @Xotchil73962208 @1Mambi @gracie_teresita @DayiGuerrera1… https://t.co/shdJQWMe42
6979,ki_tuita,RT @MulherTamarindo: Se eu sou a Cristina eu vou de joelhos até o vaticano agradecer e beijar os pés do papa
6980,Paulitaluduenia,RT @MontenegroViki: Quieren hacernos volver a los peores años de la Argentina. La oposición y los medios de comunicación son los responsabl…
6981,fledessma,RT @GonzalezJul1an: Los custodios de cristina cuando le apuntaron con un arma en la cabezq  #AtentadoACFK https://t.co/NT8zTn8VOF
6982,JoseLuisMedici3,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
6983,jorgecorsico,"RT @Pampa139: Bormbardearon la plaza en el 55, intentaron matar a Perón, y ahora intentan matar a Cristina. El odio sigue intacto, y fomen…"
6984,azote22,RT @infobaeamerica: El momento en que un hombre disparó frente a la vicepresidenta argentina Cristina Kirchner https://t.co/KWiLFGFD4C http…
6985,irucepita,RT @nachoinventado: no puedo creer que casi queda filmado en televisión nacional cómo le revientan la cabeza a cristina de un tiro en prime…
6986,elaneide,"RT @lolaescreva: Estou realmente assustada com este atentado a vice-presidenta Cristina Kirchner. Felizmente a arma falhou, mas foi por mto…"
6987,desbocadadobar,"RT @andre_serret: Fernando Andrés Sabag Montiel, o terrorista que tentou matar Cristina Kirchner, já foi detido em março desse ano por port…"
6988,EmilioSbrocco,"RT @IxDesarrollo: Ante el atentado perpetrado contra la vicepresidenta, compañera Cristina Fernández de Kirchner, declaramos nuestro absolu…"
6989,gustavoMLN,Cristina fernandez de kennedy(?
6990,claudiascrat,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
6991,exmoraymelody,RT @puntoabc: Ayer la borracha vendepatria se ofendió con Cristina y hoy quisieron matarla . Casualidad ? #AtentadoACFK
6992,diegowainstein,Jajaja la causa ya la tiene la jueza Capuchetti.Así que tal vez resulta culpable Cristina de esto.Déjense de joder.
6993,MaynaraMelo,"RT @lucasrohan: 🔴 URGENTETentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Tudo gravado em vídeo…"
6994,luisalayza1,"La acusada de corrupción, la vicepreidente Cristina Kitchner, fue apuntada en la cabeza con un arma por un sujeto q… https://t.co/FW8wAfzgeG"
6995,Filipeaandrade,"RT @tracklist: Um homem foi detido na Argentina após tentar atirar contra Cristina Kirchner, a vice-presidente do país.O jornal Clarín di…"
6996,nina_bodnar,RT @capcentral: Momento en que intentan dispararle a Cristina Kirchner y aparentemente el disparo no salióLo detuvieron los militantes y…
6997,Prensa21_,Intentan asesinar a Cristina Fernández: apuntan con pistola a su cabeza en la entrada de su casa https://t.co/a64H0TYHoG
6998,Silvaninhass69,"RT @lucasrohan: 🔴 URGENTETV exibe novo vídeo de tentativa de assassinato contra Cristina Kirchner na Argentina que mostra, de outra persp…"
6999,Roxi14473568,"RT @Mikko_de_nuevo: ""La gente no está dispuesta a que encierren a Cristina"" dice Luana Volnovich mientras toma sol en México. Nadie es kirc…"
7000,federivero18,RT @fedeinsa10ok: Que circo. Nadie cree lo de Cristina.
7001,igormaiatxt,"RT @eixopolitico: 🇦🇷 URGENTE: Cristina Kirchner, vice-presidente da Argentina, sofre tentativa de assassinato.De acordo com o jornal Clar…"
7002,TomasAnnic,RT @QuimeyHerrera01: el seguridad de Cristina cuando el tipo sacó el armahttps://t.co/bF7rGG1bOa
7003,teresitatarav11,@infobaeamerica Lamento mucho el atentado a Cristina...a los peronistas les pido q la aconsejen q no ande en multit… https://t.co/IayDcMW8Pv
7004,GraingerMarcos,RT @tomphillipsin: Extremely shocking images of an apparent attempt to assassinate Argentina's vice president Cristina Kirchner tonight. A…
7005,PanCordova,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
7006,edson_sartori8,RT @nave1964: Meu deus! Acabaram de tentar matar Cristina Kitchener. Um brasileiro apontou uma arma no rosto da vice-presidente Argentina.…
7007,angelohutz,"RT @choquei: 🚨VEJA: Imagem de outro ângulo da tentativa de assassinato de Cristina Kirchner, vice-presidente da Argentina. https://t.co/P…"
7008,Luladipascuale1,RT @chipicastillo: El mayor repudio y condena al atentado con arma de fuego contra la vicepresidenta Cristina Fernández de Kirchner
7009,DDamianff,@MarceloFigueras Esta es la violencia que la oposición engendró. y tambiénSi la tocan a Cristina que quilombo vam… https://t.co/jFqbhP3BNV
7010,Lucky_2997,RT @frabigol: Sudanalytics viendo como Cristina tiene 1/1 disparos desviados https://t.co/ZTdnPjbgH3
7011,TefuBeria,Toda la semana se estuvo hablando de la seguridad de Cristina… ¿Cómo puede ser que la custodia no brinde las garant… https://t.co/43BcAi5Sct
7012,notienred,Intento de asesinato a Cristina Fernández de Kirchner https://t.co/ueY1ut212c
7013,rjorozcos,RT @clarincom: UN HOMBRE APUNTÓ Y GATILLÓ EN LA CARA A CRISTINA KIRCHNER📲 Más información en: https://t.co/Nd2FpwMfoW https://t.co/GDnAkK…
7014,cesaritojacard,RT @todonoticias: 🔴 EL MOMENTO DEL ATAQUE CONTRA CFK ⬇️ https://t.co/7BsGtaOssTEl atacante fue identificado como Fernando Andres Sabag Mo…
7015,GGRUEDA,"RT @Albertovite0131: A paso de una guerra civil,estos hijos de puta,no saben lo que se les viene si le llega a pasar algo a Cristina"
7016,dapowerofshet,RT @ladrondestino01: Hoy Cristina Elisabet trabajó 5 (cinco) minutos en el Senado. El resto del tiempo lo dedicó a pensar cómo cagarte la v…
7017,MariaPe18408842,RT @MLauraAssis: 🇦🇷🇧🇷🚨URGENTE! Ex-presidente sofre atentado: Brasileiro armado de 35 anos teria tentado matar a Cristina Kirchner com uma a…
7018,lucssccp,RT @lucasrohan: Assustadoras as imagens de tentativa de assassinato de Cristina. Políticos de direita já usam o Twitter para acusar armação…
7019,_apoliticus,RT @ResnicoffMartin: ¡¡¡¡Qué pedazo de inútil que es Anibaúl!!!!¿Otra vez la sensación de inseguridad?¡Qué presente la renuncia! ¡Cuidemo…
7020,gabrielamartf,RT @RominaDelPla: Repudio absoluto al atentado contra Cristina Fernández de Kirchner. Reclamamos su inmediata investigación y esclarecimien…
7021,luizfnmenezes,RT @DavidNemer: Os ataques à Cristina Kirchner tem crescido exponencialmente nos últimos dias no Telegram bolsonarista. https://t.co/1E59tF…
7022,galvanilima,"RT @euMarinaMamede: 🚨URGENTE: Brasileiro de 35 anos tenta assassinar Cristina Kirchner, em frente a casa dela, mas arma falha e brasileiro…"
7023,tresbanderasok,NOS MOVILIZAMOS A LA CASA DE CRISTINA. EL ODIO Y LA VIOLENCIA LO ENFRENTAMOS CON MOVILIZACIÓN. NO PASARÁN.
7024,jpbispo,"RT @g1: Segundo o jornal 'Clarín', homem seria um brasileiro de 35 anos. Ele teria disparado, mas a arma falhou e a vice-presidente argenti…"
7025,maidanalara_,RT @infobae: Detuvieron a un hombre que intentó asesinar a Cristina Kirchner en la puerta de su casa https://t.co/ceUq2rkZqu
7026,untalrama,"RT @Editor_76: Escuchen lo que dijeron hace unas horas (21:15hs) Jonantan Viale y Débora Plager en LN+, sobre la posibilidad de un atentado…"
7027,dalpi937,"RT @CarlosMaslaton: Gravísimo el atentado contra Cristina Kirchner. Fracasó, pero quién la mandó a matar? No da resultado liquidar adversar…"
7028,Daniel_OtraVez,Cristina está protegida solo por Dios y por su pueblo.#AtentadoACFK#TodosConCristina  #ConCristinaNoSeJode… https://t.co/04EKvSRC2p
7029,CAlrescate,LO CRISTINA FUE UN MEGA TONGO!!!!!El que quiera matarla va y gatilla.....fin#tncentral #bellaybestia… https://t.co/awFnPTsoUU
7030,bergardob,RT @PLMclips: El brasilero cuando la vio acercarse a Cristina https://t.co/jRLQKUP5bj
7031,NachoDodorico,"Jajaj q boluda cristina, tenia q simular la muerte, se fugaba con toda la torta y el amor de medio país. Y podrían… https://t.co/s7cS3WGaYO"
7032,Fefon95,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
7033,FranciscoLp22,RT @elreydelvacilon: Justo el día en que el Kirchnerismo instala la idea de que la oposición busca un muerto… zas! Intentar aniquilar a Cri…
7034,MUNOZCHRIS,RT @ErikaOSanoja: El momento exacto del atentado frustrado contra la vicepresidenta Cristina Fernández de Kirchner @CFKArgentina. Créditos…
7035,amarillamagda,RT @SergioOPalazzo: Los cultores del odio desde los medios hegemónicos y el fiscal Luciani tienen que hacerse cargo del atentado a @CFKArge…
7036,caamilovalencia,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
7037,marceloqes,"RT @Maufalavigna: E o homem que tentou assassinar Cristina Kirchner é brasileiro. Putaquiuspariu. A tentativa de atirar falhou, mas o proje…"
7038,AnahiSala,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
7039,Rolando88252687,RT @yoana_libia: 🚨🚨🚨📢Detenida persona por tratar de asesinar a la vicepresidenta de Argentina Cristina Fernández#CubaEstaContigo#Cristin…
7040,Rafaelv22695222,RT @CoronaVirusGT: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/jlUE0ttrM0
7041,empoderada22,RT @RicardoAronski1: Los que están a cargo de la seguridad de Cristina se tienen que ir todos.
7042,Sandro49883714,"RT @Editor_76: Escuchen lo que dijeron hace unas horas (21:15hs) Jonantan Viale y Débora Plager en LN+, sobre la posibilidad de un atentado…"
7043,Cleber_Leal,"RT @Jouberth19: 🚨URGENTE: Tentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Veja o vídeo! 👇 https:…"
7044,OtroVientoMedio,RT @Red__Accion: #AHORA #URGENTE Atentan contra la vicepresidenta Cristina Fernández: le gatillaron en la cabezaUn hombre no identificado…
7045,JuanLombardo5,La suerte que tiene cristina la puta madreeeee
7046,acama10,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
7047,LorenaK1977,"RT @barragan_ok: ""Un hombre apuntó"" dice el Zócalo del canal que fomentó el odio a Cristina.LA QUISIERON MATAR. Uds son responsables."
7048,Aiedayl,RT @elreydelvacilon: Justo el día en que el Kirchnerismo instala la idea de que la oposición busca un muerto… zas! Intentar aniquilar a Cri…
7049,nicothegrinder,"RT @Editor_76: Escuchen lo que dijeron hace unas horas (21:15hs) Jonantan Viale y Débora Plager en LN+, sobre la posibilidad de un atentado…"
7050,neybuenosc,RT @MLauraAssis: 🇦🇷🇧🇷🚨URGENTE! Ex-presidente sofre atentado: Brasileiro armado de 35 anos teria tentado matar a Cristina Kirchner com uma a…
7051,LTuliz,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
7052,LRibbaGeo,"RT @vagoilustrado: Acaban de intentar asesinar a Cristina Fernández en Argentina (un tipo sacó un arma y apuntó a su cabeza, apretó el gati…"
7053,JTgyz,"Um brasileiro tentou contra Cristina Kirchner na Argentina, mas a arma falhou. Será que falhou mesmo ou programada… https://t.co/JaZCrwvRuL"
7054,majxgarcia,"RT @CarlosMaslaton: Gravísimo el atentado contra Cristina Kirchner. Fracasó, pero quién la mandó a matar? No da resultado liquidar adversar…"
7055,elMattiAKD,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
7056,guillermobustos,Cristina Fernández de Kirchner es blanco de un atentado en Argentina 🇦🇷  https://t.co/RAkIzx92zp
7057,Btssalvador3,"RT @heytauat: Toda solidariedade à Cristina Kirchner por essa tentativa de atentado que, graças a Deus, falhou. Um absurdo! https://t.co/mu…"
7058,nubedegoku,"RT @CarlosMaslaton: Gravísimo el atentado contra Cristina Kirchner. Fracasó, pero quién la mandó a matar? No da resultado liquidar adversar…"
7059,MaaruuBelen,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
7060,annacrf_varella,RT @lucasrohan: 🔴 URGENTEAutor da tentativa de assassinato contra Cristina Kirchner é um brasileiro e foi preso
7061,PatriGlanz,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
7062,rodolfoxoliz,"RT @piopiochile: Fulvio Rossi tras ver el video de Cristina Fernández: ""Fue como revivir mi trauma del atentado 🗡️"" https://t.co/5N4ckPzHXe"
7063,DanielaLimaChy,Esse atentado com a Cristina Kirchner que é da Argentina feito por um Brasileiro é uma das maiores vergonhas que já… https://t.co/vm1SRKPGRr
7064,stefansnotok,"RT @girolatino: URGENTE: Aconteceu há pouco uma tentativa de atentado contra a vice-presidenta da Argentina, Cristina Kirchner, em Buenos A…"
7065,Rigoletto1243,RT @LibranosMal: Quiero decir que me importa un belín el atentado a Cristina. Sea verdadero o no.
7066,lacmoreira21,RT @GeorgMarques: Sinto-me envergonhado de ser brasileiro e saber que um compatriota por pouco não assassinou a VP da Argentina Cristina Ki…
7067,mrs_jorojas,me estás! trataron de matar a Cristina Fernández https://t.co/eDqSYau1oR
7068,diegoescosteguy,“Fuentes del Gobierno indicaron que el detenido es un hombre de nacionalidad brasileña de 35 años. Según confirmaro… https://t.co/TwbYV4PRC4
7069,andru78,"RT @TUyOrganizados: Repudiamos enérgicamente el atentado a la Vicepresidenta de la Nación, Cristina Fernández de Kirchner, nos declaramos e…"
7070,harriscosgrove,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
7071,rojugues331,"RT @ThiagoResiste: ATENÇÃO, o homem que tentou assassinar Cristina Kirchner é brasileiro!Bolsominions estão se espalhando e cometendo ter…"
7072,EsquinaziSilvia,"RT @javierlanari: Cristina declaró un patrimonio de alrededor de 170.000 dólares (48,6 millones de pesos). Pero está acusada de ser la jefa…"
7073,MauroNatanaelP,El odio produce estas cosas!! Cristina nuestra solidaridad con vos https://t.co/z6gca2R5Iw
7074,matiasdza,"RT @gemiliano94: La oposición debería no solo solidarizarse, sino pedir disculpas por haber sembrado tanto odio. Son responsables de absolu…"
7075,georgesquirino,🇦🇷 L’Argentine sous le choc ce jeudi soir. Un homme a tenté d’assassiner la vice-présidente Cristina Fernández de K… https://t.co/JD3MG8tjXM
7076,evertarg,"imaginense si hubiese salido la bala, un video en primer plano del cerebro de cristina saliendo por el craneo. epico"
7077,SantannaWania,"RT @MarceloLins68: Brasileiro, 35 anos, morando há cerca de 20 anos na Argentina, ou pelo menos tirou a identidade no país nesse período, o…"
7078,icaroazul17,RT @luisghernan: 💥ABOMINABLE💥La Vicepresidenta de Argentina Cristina Fernández de Kirchner @CFKArgentina fue víctima de un intento de a…
7079,phatriciriaa,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
7080,Monikamun7,"RT @MartnPeiretti1: 🚨AHORA🚨 Quien quiso asesinar a Cristina Kircner se llama Fernando Sabag Montiel. 35 años, de origen brasileño. Es mano…"
7081,RC5Esmeraldas,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
7082,nelson2espinoza,"RT @EmmaRincon: Cristina es una persona muy malvada. Y la verdad, me genera mucha suspicacia eso de que en este momento ""intenten asesinarl…"
7083,lucia_2704,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
7084,abril_bb_,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
7085,mirandaneiry,RT @BBBelissima: Completamente agoniada vendo esse video da Cristina Kirchner. Sensação de que isso - INFELIZMENTE - é algo muito próximo a…
7086,Rodry_Quijano,"La esencia del kirchnerismo es la victimización. El que tiene dos dedos de frente, se da cuenta que el ""atentado"" a… https://t.co/1m2pK6M3W3"
7087,thsksaw,como que casi matan a cristina sjskajs momento esquizo
7088,TobiasAgesta,"RT @porquetendecian: ""Cristina"":Porque Chancalay contrató un sicario. https://t.co/QVwKvaspWX"
7089,juanmaborsani02,el que le tiró a cristina tenia 200 de ping
7090,statepublic1,"RT @ukigoni: Assasination attempt on Argentina’s vicepresident Cristina Kirchner, gun fails to fire. Assailant, 35-year-old Brazilian, has…"
7091,Argentoriental,RT @sindicatodedom4: Los custodios de Cristina https://t.co/E9vp1U3Ay4
7092,ibepacheco,"RT @AlertaNews24: 🇦🇷 | DATO: La vicepresidenta argentina Cristina Kirchner tienes 100 agentes de seguridad a su servicio, el mayor número d…"
7093,gmagalhaesl,"RT @lucasrohan: 🔴 URGENTETentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Tudo gravado em vídeo…"
7094,lucolombres1,RT @inakiigutierrez: Cristina: “la gente violó la cuarentena” Alberto Fernández en plena cuatentena: https://t.co/crHia0SvKb
7095,FSeries20,RT @GeorgMarques: Sinto-me envergonhado de ser brasileiro e saber que um compatriota por pouco não assassinou a VP da Argentina Cristina Ki…
7096,MelinaBennin,RT @showonada: Robaron y violaron el cuerpo de Evita. Cortaron las manos de Peron. Bombardearon plaza de mayo. Desaparecieron 30 mil person…
7097,pipi_demarco,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
7098,gonzacarloni,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
7099,ayperoquesonso,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
7100,MiliRosarina,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
7101,LukasCastro8,"RT @DanielaLima_: Para ampliar o nosso vexame internacional. Segundo o clarin, autoridades argentinas identificaram um BRASILEIRO COMO O HO…"
7102,MarietaPeixoto,"RT @Maufalavigna: E o homem que tentou assassinar Cristina Kirchner é brasileiro. Putaquiuspariu. A tentativa de atirar falhou, mas o proje…"
7103,Eliene52954058,RT @JornalOGlobo: Cristina Kirchner sofre tentativa de atentado na Argentina e suspeito é brasileiro. https://t.co/OfBoFDpS5a
7104,Guason_Xeneize,"RT @CarlosMaslaton: Gravísimo el atentado contra Cristina Kirchner. Fracasó, pero quién la mandó a matar? No da resultado liquidar adversar…"
7105,pacohidalgorc,"No basta con la persecución judicial, mediática y política de la que es víctima.Ahora, en un hecho deleznable, ate… https://t.co/ECMZunIFIu"
7106,BABYB1N_,WTF COMO Q CASI MATAN A CRISTINA LOCO
7107,Neverland25YT,"Amigo, ES TRUCHISIMO LO DEL ""ATENTADO"" A CRISTINA.Pero es totalmente evidente."
7108,ChangoleonRey,RT @xime_garmendia: ¿Quién es Eduardo Margolis? El siniestro personaje real que aparece en la “El caso Cassez Vallarta: Una novela criminal…
7109,Mechi60425973,"RT @barragan_ok: ""Un hombre apuntó"" dice el Zócalo del canal que fomentó el odio a Cristina.LA QUISIERON MATAR. Uds son responsables."
7110,DaniloRaRojas,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
7111,hmonteMDQ,RT @yani_griega: #ParoYMovilizacion#ParaProtegerACristinaCuidemos a Cristina! https://t.co/tGa16ARqLN
7112,gonzaescobar08,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
7113,mossesc,"RT @vagoilustrado: Acaban de intentar asesinar a Cristina Fernández en Argentina (un tipo sacó un arma y apuntó a su cabeza, apretó el gati…"
7114,JoaSur_,"RT @IzquierdaWeb: Gravísimo: así fue #AtentadoACFKLa referente del Nuevo MAS Manuela Castañeira declaró: ""Condenamos duramente el intento…"
7115,Facu_Pache91,"RT @HPRecalde: Repudio el atentado contra la Vicepresidenta Cristina Fernández de Kirchner y no sólo a la persona que lo hizo, sino a quien…"
7116,LauraGo68460516,RT @ladrondestino01: Hoy Cristina Elisabet trabajó 5 (cinco) minutos en el Senado. El resto del tiempo lo dedicó a pensar cómo cagarte la v…
7117,Naninha29224727,RT @lucasrohan: Assustadoras as imagens de tentativa de assassinato de Cristina. Políticos de direita já usam o Twitter para acusar armação…
7118,CutNobre,"Toda solidariedade à vice-presidente da Argentina, Cristina Kirchner @CFKArgentina, que acaba de sofrer um atentado… https://t.co/DrD06XAatb"
7119,cristianhcd,"RT @vagoilustrado: Acaban de intentar asesinar a Cristina Fernández en Argentina (un tipo sacó un arma y apuntó a su cabeza, apretó el gati…"
7120,Santi_elmexi,"RT @AlertaNews24: 🇦🇷 | DATO: La vicepresidenta argentina Cristina Kirchner tienes 100 agentes de seguridad a su servicio, el mayor número d…"
7121,nimble_snail,RT @lucasrohan: 🔴 URGENTEArgentina em choque com tentativa de assassinato contra a vice-presidenta Cristina Kirchner na frente da casa de…
7122,paluch_9,RT @arilijalad: Quisieron matar a Cristina. https://t.co/LgQIuQNrSS
7123,ERadlo,"RT @LuisGasulla: El que sale a buscar al agresor de la Vice es Diego Bermudez, el secretario personal de Cristina Kirchner, el que hablaba…"
7124,DenisRogatyuk,#Argentina: A close-up vídeo of the assassination attempt against Cristina Kirchner. The gun was waved within inche… https://t.co/MovwKmgZlP
7125,crisvireijacare,RT @lucasrohan: 🔴 URGENTEArgentina em choque com tentativa de assassinato contra a vice-presidenta Cristina Kirchner na frente da casa de…
7126,analia_delgado,"RT @etupito: Es tremendo lo que sucedió. Es el odio que provocaron. Todos sabemos quienes generan esta locura. Basta de esta gente nefasta,…"
7127,KilimanjaroEl,"RT @Osnelrodriguez: Muy grave lo ocurrido en contra de Cristina Kirchner, nada descarta un complot por parte del imperialismo norteamerican…"
7128,Gabriela2086,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
7129,Gaby_Feeder,RT @nachoinventado: no puedo creer que casi queda filmado en televisión nacional cómo le revientan la cabeza a cristina de un tiro en prime…
7130,radelca1968,"RT @ErikaOSanoja: LA FOTO | El arma que apuntó a la vicepresidenta de #Argentina, Cristina Fernández de Kirchner, en atentado frustrado en…"
7131,AlinaDuarte_,Las derechas latinoamericanas están cortadas con las mismas tijeras. Acaban de intentar ASESINAR a Cristina y una l… https://t.co/qf7gyNUS9R
7132,bmimita,"RT @gimenafuertes: La promo de TN de hoy, ""Cristina obsesionada con su custodia"" 👇🏾 https://t.co/aJGPSLCUVw"
7133,FfabiolaOcampo,RT @lucasrohan: 🔴 URGENTEUm brasileiro de 35 anos tentou assassinar a ex-presidenta da Argentina Cristina Kirchner. A arma falhou e tudo…
7134,saidiano_,RT @edufeiok: Estas son las cosas que de ninguna manera pueden pasar en la Argentina. Mi total solidaridad con Cristina Fernández de Kirchn…
7135,Lucienn00796868,RT @lucasrohan: 🔴 URGENTEAutor da tentativa de assassinato contra Cristina Kirchner é um brasileiro e foi preso
7136,LuisRDelgadoJ,RT @alfreserramanci: Según motor de búsqueda Clarín:838.000 menciones a Cristina74.800 menciones a Salarios300.000 menciones a Messi+Mar…
7137,thamonje,"No quiero ni opinar de lo de Cristina, me abstengo"
7138,Lia004_,RT @DanielGuth: Inacreditável o atentado à Cristina Kirschner. Duplamente inacreditável foi o tiro ter falhado. Em poucas horas saberemos q…
7139,CordobaKevin12,RT @QuimeyHerrera01: el seguridad de Cristina cuando el tipo sacó el armahttps://t.co/bF7rGG1bOa
7140,MartinGDekano,"RT @Rosa_Morales75: SÍ HOY FUE UNO, MAÑANA PUEDEN SER DOS Y XQ NO TRES, CUIDEN A CRISTINA LPMQLP,NO QUEREMOS LLORAR,LA QUIEREN VOLTEAR A CÓ…"
7141,ch4ntenoir,"RT @troglioneta: Amigo no se dimensiona lo MONTONAZO que es esto, desde que le hayan puesto una 9 en la sien a Cristina hasta que no haya s…"
7142,anibal_nobre,RT @tanomdq86: Mientras intententaban asesinar a Cristina la policía Larreta le sacaba fotos a la gente #ConEllaNoHijosDePuta https://t.co/…
7143,FedeAlvarez00,RT @MaxiTassi: CUIDEN A CRISTINA PELOTUDOS
7144,nordeucha,"RT @Jouberth19: 🚨URGENTE: Tentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Veja o vídeo! 👇 https:…"
7145,Tony_RojMx,RT @sg_pero: Intentaron matar a Cristina Kirchner https://t.co/ZJAVhhPvof
7146,aire181982,"RT @RuidoEnLaRed: Intentaron atentar contra Cristina Kirchner, vicepresidenta de Argentina. En las imágenes se puede ver como un hombre l…"
7147,meliansan_,"RT @CarlosMaslaton: Gravísimo el atentado contra Cristina Kirchner. Fracasó, pero quién la mandó a matar? No da resultado liquidar adversar…"
7148,Thom_alu,"RT @porquetendecian: ""Cristina"":Porque Chancalay contrató un sicario. https://t.co/QVwKvaspWX"
7149,bianapaula,Chocada com a tentativa  de homicídio  da Cristina Kirchner 🤯
7150,tacinildo,"RT @ThiagoResiste: ATENÇÃO, o homem que tentou assassinar Cristina Kirchner é brasileiro!Bolsominions estão se espalhando e cometendo ter…"
7151,SYattal,RT @hijos_capital: El contexto de este atentado contra Cristina Fernández de Kirchner son los discursos y prácticas de odio de sectores pol…
7152,ClaudiaUrso,"RT @MiDiosEsK: @AmelieGranata Mirá bombacha floja, cerra el ogt y deja de envenenar a la gente. Tenés una neurona, una solita, úsala y llam…"
7153,hallow87999427,RT @HenryChinaski67: Intentan matar a Cristina https://t.co/zbbZUHnOsV
7154,Jlopxzz,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
7155,Marcus1Maria,"RT @etupito: Es tremendo lo que sucedió. Es el odio que provocaron. Todos sabemos quienes generan esta locura. Basta de esta gente nefasta,…"
7156,Ricardo49293672,"@fgaleanog @LaNacionPy Pregúntale a tus connacionales quien es Cristina,  vivis en una nube de pedo, dale gracias,… https://t.co/X1YvlNimrN"
7157,Marquin0707,"RT @carolina_moine: ¿Vieron el atentado de Cristina en Recoleta? Bueno...así de truchas van a ser las elecciones del año que viene, y el pe…"
